,u0,u1,u2,x_fil0,x_fil1,x_fil2
44,10.0,10.0,10.0,1.1653950500488282,1.253310775756836,-0.11403564453125004
45,10.0,10.0,10.0,0.9630392456054687,1.0760167694091798,0.10898193359374997
46,10.0,10.0,10.0,0.5474305725097657,0.9811692810058594,0.18294677734374998
47,10.0,10.0,10.0,-0.0017979431152344016,1.135302200317383,0.26702148437499995
48,11.0,10.0,10.0,-0.4872988891601562,1.2988917541503906,0.44561523437499995
49,11.0,10.0,10.0,-0.6540411376953124,1.2194304656982422,0.5583569335937499
50,11.0,10.0,10.0,-0.7486553955078123,1.0104592895507813,0.6410009765625
51,11.0,10.0,10.0,1.116114501953125,0.8214134979248048,0.45428466796875
52,11.0,10.0,10.0,0.9228759765625,0.986608123779297,0.358740234375
53,17.0,10.0,10.0,0.4005763244628906,0.6465168762207032,0.3497119140625
54,17.0,10.0,10.0,0.0868328857421875,0.7005372619628907,0.55474853515625
55,26.0,11.0,10.0,-0.14615829467773422,0.8196244049072267,0.6053637695312499
56,26.0,11.0,10.0,-0.33562438964843744,1.1297969055175783,0.5687255859375
57,26.0,11.0,10.0,1.79437744140625,1.4195532989501953,0.52958984375
58,30.0,11.0,10.0,3.933835754394531,1.6553557586669922,0.49785888671875
59,32.0,11.0,10.0,5.446890716552734,1.8469062805175782,0.573603515625
60,32.0,11.0,10.0,7.091365509033203,1.7901051330566407,0.6533056640625
61,32.0,11.0,10.0,8.167252502441407,1.8122643280029298,0.92122802734375
62,32.0,30.0,10.0,8.981421813964843,1.53023681640625,1.0229443359375
63,32.0,30.0,11.0,9.642708129882813,2.4133229064941406,1.6369921875
64,32.0,30.0,11.0,10.523276062011718,3.764681091308594,2.2863623046875
65,32.0,30.0,11.0,11.071930541992186,4.515440750122071,2.62096923828125
66,32.0,32.0,11.0,9.193416748046875,5.368245162963867,3.21169677734375
67,32.0,32.0,11.0,9.427892456054687,6.011613235473633,3.60294189453125
68,32.0,32.0,17.0,7.719889221191406,6.5163623809814455,4.0973681640625
69,38.0,32.0,17.0,8.21131591796875,7.0326537322998055,4.68744873046875
70,38.0,32.0,26.0,6.844793853759765,7.471497802734375,5.14394775390625
71,38.0,32.0,26.0,7.520295104980469,7.722103729248047,5.96283447265625
72,38.0,32.0,26.0,8.795599060058594,8.11935905456543,6.4054589843750005
73,38.0,32.0,30.0,7.384804840087891,8.055089721679687,6.50839111328125
74,38.0,32.0,32.0,5.787815704345703,8.033513259887696,6.85976806640625
75,38.0,32.0,32.0,4.487074279785157,7.821837997436524,7.1998974609375
76,38.0,38.0,32.0,3.317269287109375,8.037341918945312,7.67987548828125
77,38.0,38.0,32.0,2.459828948974609,7.969310379028321,8.2076220703125
78,38.0,38.0,32.0,1.7829804992675782,8.07018455505371,8.40122802734375
79,38.0,38.0,32.0,1.1186537170410156,7.7644081115722665,8.564030761718751
80,10.0,38.0,32.0,0.672255859375,8.290595703125,8.4006201171875
81,10.0,38.0,32.0,0.2153976440429688,8.444493484497071,8.213647460937501
82,10.0,38.0,32.0,-0.29044860839843745,8.28227897644043,7.959794921875
83,10.0,38.0,32.0,-1.1791299438476561,7.686301422119141,7.98931396484375
84,10.0,38.0,32.0,-1.8689971923828126,7.551173782348633,7.9062255859375
85,10.0,38.0,38.0,-2.7524435424804685,7.410668640136719,7.60876220703125
86,10.0,38.0,38.0,-3.5314291381835936,6.746772003173828,7.38109619140625
87,10.0,10.0,38.0,-4.050987701416015,6.324259796142578,7.25576904296875
88,10.0,10.0,38.0,-4.338549346923828,5.0618399810791015,6.960087890625
89,10.0,10.0,38.0,-4.666094360351562,2.9088352203369143,6.73419921875
90,10.0,10.0,38.0,-5.066981353759766,0.8803308868408204,6.5086328125
91,10.0,10.0,38.0,-5.185070648193359,-1.3193589782714845,6.62093017578125
92,10.0,10.0,38.0,-4.897701263427734,-3.520883941650391,6.461943359375
93,10.0,10.0,38.0,-4.831039657592774,-5.474440612792969,6.1771142578125
94,10.0,10.0,38.0,-4.589078826904297,-6.656509704589844,6.28222412109375
95,10.0,10.0,38.0,-4.237830810546875,-7.966693191528321,6.27898681640625
96,10.0,10.0,10.0,-4.045676498413086,-9.4261918258667,6.30030517578125
97,10.0,10.0,10.0,-4.024127502441406,-10.245335731506348,6.32628173828125
98,10.0,10.0,10.0,-3.7987512207031244,-10.6228369140625,6.09379638671875
99,10.0,10.0,10.0,-3.4605426025390624,-11.210063247680665,5.7071533203125
100,10.0,10.0,10.0,-3.0506935119628906,-11.532018203735353,5.26388427734375
101,10.0,10.0,10.0,-3.0397882080078125,-11.862537803649904,4.58087890625
102,10.0,10.0,10.0,-2.7494250488281247,-12.256061592102052,3.717431640625
103,10.0,10.0,10.0,-2.452578582763672,-12.170159568786621,3.17295166015625
104,10.0,10.0,10.0,-2.324865264892578,-11.49306453704834,2.8172705078125
105,10.0,10.0,10.0,-2.127491760253906,-10.634719047546387,2.2837060546875003
