,u0,u1,u2,x_sim0,x_sim1,x_sim2
341,10.0,10.0,10.0,65.98873551330513,65.43232677916883,66.45375786223065
342,10.0,10.0,10.0,65.98876282622389,65.43228797841965,66.45372315390782
343,10.0,10.0,10.0,65.98879066894011,65.43225647405004,66.4536953875021
344,11.0,10.0,10.0,65.9888186281304,65.43223151575488,66.45367382286842
345,11.0,10.0,10.0,66.01519456716919,65.43221239100653,66.45365776017246
346,11.0,10.0,10.0,66.04014306525539,65.43514717243974,66.45820556292064
347,11.0,10.0,10.0,66.06355676218065,65.44049622956638,66.46498002297832
348,11.0,10.0,10.0,66.08539266810917,65.44782200147871,66.47351066891311
349,18.0,10.0,10.0,66.10563408182834,65.4567322772968,66.4834236419216
350,18.0,10.0,10.0,66.30872339403302,65.46687651711746,66.49438760872688
351,29.0,11.0,10.0,66.5002577857546,65.49858477218214,66.53802301435623
352,29.0,11.0,10.0,66.96935595675279,65.54780988487786,66.46942368932321
353,29.0,11.0,10.0,67.41236045550023,65.64750286301941,66.5918134296273
354,33.0,11.0,10.0,67.82566360839188,65.78489405909102,66.75195076546008
355,36.0,11.0,10.0,68.31424844966813,65.95242061610679,66.93851796166216
356,36.0,11.0,10.0,68.8461382212386,66.15523048133947,67.16334693664928
357,36.0,11.0,10.0,69.33800561604136,66.39411563360443,67.425215735723
358,36.0,33.0,10.0,69.79007150277621,66.66051336468517,67.71036948384354
359,36.0,33.0,11.0,70.20308876148268,66.94700248124067,65.18922043315973
360,36.0,33.0,11.0,70.62475831906849,67.3309625532121,65.65305587221377
361,36.0,33.0,11.0,71.00172472396066,67.71658127016892,66.04755130427041
362,36.0,36.0,11.0,71.3374922807484,68.10077953918555,66.43570074285195
363,36.0,36.0,11.0,71.63444948745587,68.47925267825212,66.4306517716571
364,36.0,36.0,18.0,71.90140141584486,68.85981751300336,66.7989734331686
365,42.0,36.0,18.0,72.13373157699903,69.22784550468148,68.23108051419992
