,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,d_stent,J
55,3063.616413,0.0,0.0,0.0,-0.46306015050796434,-0.9366505718563474,-0.5218398646429536,17.0,75.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,179.0,0.0
56,3063.796035,0.0,0.0,0.0,-0.6019006321750244,-0.7925495507613505,-0.41719327876032697,17.0,76.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
57,3063.958437,0.0,0.0,0.0,-0.24916932637498634,-1.5730273432470483,-0.591718473198374,20.0,70.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
58,3064.115712,0.0,0.0,0.0,-0.017681016894155466,-1.4775534771689678,-0.33585390074903376,19.0,76.0,75.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
59,3064.273077,0.0,0.0,0.0,0.1352608622308682,-1.3517249940596088,-0.18208510308186465,19.0,75.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
60,3064.43068,0.0,0.0,0.0,0.25986444888119875,-1.4409190633664224,-0.09207740024306066,19.0,74.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
61,3064.610078,0.0,0.0,0.0,0.20620623725750375,-1.2366218117057315,0.05887426760844772,18.0,76.0,74.0,65.0,65.0,64.0,9.0,9.0,9.0,170.0,0.0
62,3064.769769,0.0,0.0,0.0,-0.025691906024544853,-1.1583221814575353,-0.11174568778270544,17.0,75.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
63,3064.927727,0.0,0.0,0.0,-0.09174684736071415,-1.2841523965615096,-0.3947421320796609,18.0,74.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,0.0
64,3065.084949,0.0,0.0,0.0,0.043572358737800965,-1.1092115131176001,-0.25258945010852063,19.0,76.0,74.0,65.0,65.0,64.0,9.0,9.0,9.0,180.0,0.0
65,3065.242025,0.0,0.0,0.0,0.031239620511626764,-1.209828978183566,-0.3634436572886388,18.0,74.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
66,3065.424861,0.0,0.0,0.0,-0.16777327940836928,-1.5142860462965047,-0.3665558518498715,17.0,73.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,172.0,0.0
67,3065.582142,0.0,0.0,0.0,-0.3621928525495517,-1.63886198487954,-0.5673183116352094,17.0,74.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,178.0,0.0
68,3065.742581,0.0,0.0,0.0,-0.3644241863702189,-1.3959631168634985,-0.5482274604124244,18.0,76.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,181.0,0.0
69,3065.91148,0.0,0.0,0.0,-0.33288611479943997,-1.7526617822485093,-0.4820000266313871,18.0,72.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
70,3066.078954,0.0,0.0,0.0,-0.46289360416882674,-1.5568360698737393,-0.3514615143956066,17.0,76.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
71,3066.250233,0.0,0.0,0.0,-0.7568837058188369,-1.727379436471054,-0.38392994835097927,16.0,73.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
72,3066.424124,0.0,0.0,0.0,-0.8733691867121363,-1.9678351302853088,-0.28886038479702325,17.0,73.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
73,3066.586449,0.0,0.0,0.0,-0.9340294581467679,-2.1617503388835217,-0.33279197626645374,17.0,73.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
74,3066.744023,0.0,0.0,0.0,-1.1388546224053262,-1.8539462578635977,-0.5572877559193872,16.0,76.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,176.0,0.0
