,t,x_ref_1,x_ref_2,x_ref_3,x_1,x_2,x_3,x_tof_1,x_tof_2,x_tof_3,x_adc_filtered_1,x_adc_filtered_2,x_adc_filtered_3,u_1,u_2,u_3,d_stent,J
77,2859.401538,0.0,0.0,0.0,0.35430362422965045,-0.9951078237387065,-0.9722571267130151,19.0,74.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
78,2859.560062,0.0,0.0,0.0,0.1273406674798241,-1.6490302277557305,-0.8264052394332468,17.0,71.0,72.0,65.0,65.0,64.0,9.0,9.0,9.0,177.0,0.0
79,2859.717973,0.0,0.0,0.0,0.03187339972586711,-1.6596468536359907,-0.5537566083077907,18.0,75.0,74.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
80,2859.887783,0.0,0.0,0.0,-0.16608840595617425,-1.9984225960259892,-0.3766217974750079,17.0,72.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,170.0,0.0
81,2860.051904,0.0,0.0,0.0,2.429521778364314,-1.9106253206638542,-0.48245977645144666,35.0,75.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,0.0
82,2860.210002,0.0,0.0,0.0,2.1925441705019177,-1.5830040457444738,-0.23062195123297347,16.0,76.0,75.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,0.0
83,2860.367715,0.0,0.0,0.0,1.5118703837720129,-1.1300694253970676,0.05813681268238735,17.0,77.0,75.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,0.0
84,2860.525319,0.0,0.0,0.0,1.1571913275667138,-1.1947617128309105,-0.018696355011674548,18.0,74.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,0.0
85,2860.705369,0.0,0.0,0.0,0.7485624987378965,-1.3478076002853072,0.0071023508301832905,17.0,74.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,182.0,0.0
86,2860.86927,0.0,0.0,0.0,0.5373599902716388,-1.625402592100201,-0.24742748107130996,18.0,73.0,69.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
87,2861.02641,0.0,0.0,0.0,0.08960051457805518,-1.728924050931397,-0.21118918990034974,16.0,74.0,73.0,65.0,65.0,64.0,9.0,9.0,9.0,175.0,0.0
88,2861.18365,0.0,0.0,0.0,-0.03120860965981409,-1.7791770329448013,-0.34659858864649795,18.0,74.0,70.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
89,2861.340941,0.0,0.0,0.0,0.09333398647519742,-1.665512317429645,-0.895078323479102,19.0,75.0,65.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
90,2861.512001,0.0,0.0,0.0,0.3817702301856509,-1.3849799367252587,-0.9581175744689405,20.0,76.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,174.0,0.0
91,2861.67362,0.0,0.0,0.0,0.028532938941452368,-1.1243901897647106,-0.9078140960635936,16.0,76.0,71.0,65.0,65.0,64.0,9.0,9.0,9.0,173.0,0.0
